space,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority
maticcoin.eth,6.536691597591305,0.3304244354494492,0.3701432553840593,0.5994676073569624,0.4936116332099671,1.3398501691192608,0.6502177068214804,0.2294783899560863,0.0015613767497378,-0.199649734365784,-0.438226132102927,0.1182377772673892
maturka.eth,9.204925739274683,0.184541828742325,0.325059175423502,0.0,1.0,5.9018294102131215,0.8065359477124183,-0.0503083897932675,0.2751083504263399,-0.0190239983894034,0.1783177078598392,-0.25887495788068
meiridi.eth,7.456454555176209,0.1978103414685801,0.3386860585002327,0.5597655337492021,0.4645488733259396,2.662587827025453,0.5907514450867052,-0.093390602247671,0.2673825329443683,0.1168543533986697,-0.0653137436389383,-0.400478267108012
mendifinance.eth,7.108244139731541,0.5717961083325823,0.2788789218203328,0.8789062401562191,0.3494905831330109,1.2380784168124468,0.5896805896805897,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694
meritcircle.eth,7.10002716662926,0.1048120346692079,0.3545199698625293,0.8170419395998473,0.2329046679277886,0.6820600580704794,0.4525185796862097,0.1915580529947311,0.0010345678059097,-0.105435006367087,-0.184092195446003,0.1760244988506131
metaverse-pro.eth,8.17526610411206,0.3067442932018651,0.376359552968158,0.7882408285700659,0.240850101863717,2.1400661634962708,0.2951281329203041,0.1065450379496019,-0.0588310644408385,-0.193212906417122,-0.554946282016162,-0.0639786457091228
metfi.io,8.62245370207373,0.173917672652234,0.3442520203129913,0.8757530132230471,0.4043794129164276,1.2058774019062668,0.5489737126395391,-2.60185396491241,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694
metislayer2.eth,10.136819030237827,0.3037686784892973,0.3017010076942974,0.9593141420010352,0.7783463021809582,2.0020871647703675,0.6559493169669373,-2.56271304859293,-0.529185437772652,-0.203203395359046,-0.647058338236512,0.5567442171139125
metrox.eth,7.1693500166706,0.1477177002841055,0.3458981039716552,0.1047941590704327,0.8769559190777607,1.2702654041451409,0.2773497688751926,-0.206500578912233,0.5654555502687689,-0.203773738135553,-0.302046324237876,0.3356100563498089
mintimerka.eth,6.511745329644728,0.2100766369325321,0.2920781653366241,0.0,1.0,5.078577108365534,0.2842261904761904,-0.292938732682174,0.683564587946432,-0.203773738135553,-0.358706932717571,-0.556062580761128
mocana.eth,7.040536390215956,0.6954567087680762,0.1928965322011059,0.8026994808906449,0.4028352611844634,2.3294196073403732,0.9000876424189308,-1.23301246830053,0.9291412169779522,0.3031740134867277,1.1955868891472816,-0.496711730184237
moonbeam-foundation.eth,8.512381634419015,0.2685283818424144,0.3721839250362715,0.9714296422607004,0.7054748803891013,0.44073324694562227,0.5730653266331658,-2.005702585372,-0.468420869820075,-0.196457924055344,-0.642192840533113,0.4904849907248235
moonwell-governance.eth,7.941295570906532,0.4285273399641615,0.3106952940379357,0.8788150895966507,0.3841312885117441,0.9561631231215324,0.4145907473309608,0.2722537980755383,-0.223240908526102,0.1296999711031688,-0.389945162157917,0.157259048500569
morpho.eth,6.309918278226516,0.4018549117348408,0.3069120185511867,0.8939536657755666,0.6357879880607473,1.4579124191341755,0.7285974499089253,0.3844017241964077,-0.361790332594639,-0.0866647282140558,-0.408740534120391,0.3651871420589572
mozaicfinance.eth,5.916202062607435,0.3831895048338396,0.3290846408739319,0.8943362242644822,0.5470674805534903,0.6524529897333908,0.518918918918919,-2.2841858670745,-0.508802694259891,-0.203773738135553,-0.638364113787406,0.5376726928547002
mstablegovernance.eth,7.613818684808629,0.384404161919965,0.4063809799899722,0.781152606049134,0.3486608984346205,1.6794146398208156,0.8474074074074074,-1.753621592608,1.252242462065824,0.019064553265268,-0.327830059505451,-0.840631430189099
mutantsdao.eth,8.125926802707886,0.5080208005945366,0.3159642400850286,0.5928181617340117,0.2311787397540223,2.189851272042467,0.7440828402366864,-0.8169322915382,0.4896560107933577,0.6358316809823596,0.8324082088566008,-0.641423569107018
muxvote.eth,4.844187086458591,0.8654852396495847,0.175945177719482,0.785727857064597,0.4670272170769726,0.5092146689270626,0.5396825396825397,0.5267818852630071,-0.41719168353381,-0.131054107667942,-0.54081268599092,0.4189598412570947
myceliumgrowth.eth,2.302585092994046,0.6783542784930994,0.2313017530735562,0.2599547861193661,0.3650196350018312,1.2206471704683055,0.8888888888888888,-0.481689709562179,0.2557200821526614,0.4507029360729476,0.9108825851063052,0.1290162417243121
nation3.eth,6.2166061010848646,0.2858551955967598,0.3321443399358892,0.2446573539147,0.5474281158027683,1.0497417354154719,0.782,-0.210968506274471,0.0422731726010828,0.4846656280635925,0.3050661006918547,-0.122936578528116
nftearthl2.eth,7.635786861395585,0.2855491801402233,0.3872172874617468,0.6028931691462062,0.4019556650921977,0.9730057113074139,0.4004830917874396,0.5824786508756638,-0.51948281436443,-0.196038596171581,-0.63591378263291,0.4916901842449853
nftfinance.eth,8.778017809698136,0.1748542105503524,0.3441886986961261,0.5800999836087302,0.5400038179478334,1.32687094064909,0.1689012174449067,0.319427528074831,-0.114826952890987,-0.20118501342635,-0.536681377558703,0.2835206900139728
nibajie.eth,6.492239835020471,0.3292247782528064,0.3257023309795034,0.1184413370267892,0.6219092734266347,3.679888539417075,0.5857359635811836,0.2945814269884988,-0.0812847316017587,-0.203773738135553,-0.478994581770519,0.3267850841613853
noixaref.eth,6.082218910376446,0.1063775837449721,0.2520024683316209,0.3914002259906712,0.7265165232769152,2.970848964816163,0.3821510297482837,0.0718928713289159,0.1830888522091648,-0.148560069052822,-0.37366776776143,-0.0565510497427219
o3dao.eth,4.634728988229636,0.3015179721161392,0.3634379147125489,0.6662999589446215,0.4550993144639353,0.38441169891033206,0.392156862745098,0.0463326465430982,0.223202102472715,-0.163350178846204,-0.424962164474476,-0.173936412350596
officialoceandao.eth,6.6039438246004725,0.2402869620046018,0.3008648019413772,0.7220648851913979,0.4118451584922663,1.9642406011992963,0.6092265943012212,-1.81307216508983,-0.249972100372868,0.0994839291717715,-0.416377835474266,-0.273109228891031
olympusdao.eth,9.102086786535928,0.1685863943009042,0.3408781637473941,0.843557928192324,0.3979573155656341,1.8491738154142416,0.6033656525130948,0.1120371645856663,0.0299271960378856,-0.0308289477936702,-0.0621499651128952,0.024551705846422
opcollective.eth,10.739890564725489,0.7989614372086826,0.1621263537114405,0.9920894159476698,0.954126200753852,2.751769094457391,0.9685225303292896,0.0925892694174484,0.0247774993278987,0.1355688144294393,0.4608127729527285,-0.0777342582898759
opencampusdao.eth,5.929589143389895,0.2621860486810719,0.3587759514159666,0.8490417623614618,0.5888705866820712,0.500950434598286,0.824,0.5521800873892423,-0.455159410706744,-0.120448229255127,-0.577342551189031,0.4503023800217247
opiumprotocol.eth,5.25227342804663,0.2391203390926917,0.3494831023298498,0.6401584129036777,0.6776010516749041,0.8126360608522882,0.3473684210526316,0.4980051042275035,-0.349726686662174,-0.203773738135553,-0.473955676536056,0.3643600585330222
optimismio.eth,6.880384082186005,0.1556565097199043,0.3816331127719107,0.6714089212902269,0.6665084565069502,1.4542450230283983,0.3796296296296296,-0.028889132918204,0.0996260627383943,0.1529558256491619,-0.245039630410331,-0.210206367829455
orbapp.eth,6.616065185132817,0.261713173264114,0.3300335055197619,0.0,1.0,3.67644615819525,0.4262734584450402,-0.906471289011101,0.755693545803198,0.9382227696725144,0.221638396918065,-0.850478064530645
origingov.eth,6.016157159698354,0.3360587670570206,0.3480362416699352,0.5861974216351793,0.5672791777269903,1.2461883228532826,0.4547677261613692,0.1620072320479124,-0.295981562759986,-0.106125252029114,-0.431503821643203,0.2364756096609786
otterclam.eth,6.369900982828227,0.2601891356379503,0.326796361396919,0.7263957080919934,0.5027382630221366,1.6900299197644038,0.5111492281303602,-0.283312115318133,0.2198780882495725,0.392008429271969,0.1751434532540202,-0.313282412718324
pancakebunny.eth,8.018954683155718,0.3712997136677958,0.3659709613311125,0.8766827317084935,0.4712730816462183,0.39964815415242205,0.2693447481066842,-0.0276265746598913,-0.184668797215732,0.9270536297046932,-0.45248843556721,-0.264323927172635
panda-dao.eth,6.659293919683638,0.4422963063545536,0.3251200558823033,0.7889221474744934,0.2325822621069968,1.3002344589879602,0.5455712451861361,0.2998788938091549,-0.116891854462914,-0.157359706284114,-0.377178585626878,0.1389512103270019
pangolindex.eth,5.0689042022202315,0.7906998961744879,0.1617714942490219,0.9026263972424892,0.6767122731309174,0.7798304197287472,0.1329113924050632,-0.0342482817065931,-0.155943099472235,0.8835688376855323,-0.560096680814886,-0.273376949708435
pantherprotocol.eth,7.0587581525186645,0.64199730446754,0.2889878841794194,0.7380463995782977,0.2985561410907726,0.5255215765924467,0.5533562822719449,0.5197016544532055,-0.378900762673394,-0.193935936148024,-0.570122816456627,0.4321433651483056
paraswap-dao.eth,8.284756593190435,0.3966865379421977,0.3680505308876416,0.8204073806228359,0.4455942884129404,1.202656148441189,0.6542150429076224,-0.130541147741242,0.1550515916384737,0.3948147754628494,0.2716480349624229,-0.178942237392053
partydao.eth,4.634728988229636,0.2001384179953416,0.4167840950466966,0.5925758645282546,0.3685392191255134,0.23001643060197177,0.5882352941176471,0.637376732493719,-0.527544748120931,-0.203773738135553,-0.650974167702503,0.5554389223065511
people-dao.eth,7.815207062189088,0.2330579377276438,0.3444892804526375,0.9365041014530936,0.6942623167772912,1.0192868308844338,0.5195801372628179,0.5190331881269047,-0.390802625518456,-0.167791549133401,-0.533291046690101,0.4197307984336219
phi-voting.eth,5.049856007249537,0.4630726983668159,0.2979224452758428,0.2687116646102829,0.2636515301377881,1.3217558399823195,0.864516129032258,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694
phonon.eth,4.927253685157205,0.5456037118672746,0.3131484643211533,0.7858235012670388,0.5073109200544609,0.5503991328304986,0.6277372262773723,0.5339474356507893,-0.400062059610946,-0.18827845472036,-0.505639551278947,0.4278024569541713
pickle.eth,7.822845290279774,0.1748242740526948,0.3215956599557864,0.6798406315396871,0.2021847147058785,1.2068548949875388,0.2047275641025641,0.1975026684976006,-0.0671898717175407,-0.0192538592581411,-0.411153367561037,0.2234445637082898
piedao.eth,6.78105762593618,0.4065477459781318,0.3316994284088445,0.8287766309419781,0.394083003272877,1.4264911602462274,0.7443181818181818,0.2768180396081051,-0.18312739263821,0.0482323903629065,0.0702331168027242,0.1927810122389513
planckcatdao.eth,5.616771097666572,0.5425893134101545,0.3982460444156347,0.5985583069736453,0.2803733374533404,0.9028677115420143,0.6970802919708029,0.3033340241462813,-0.148090301312442,-0.0839279892067614,-0.102784913308422,0.2052587247777444
planetfinance.eth,6.849066282633458,0.2231738998436212,0.3136375513821869,0.8008704093928746,0.4155731338988185,1.2332691738143668,0.5997876857749469,-0.0735947733745133,0.3136775397458703,-0.0865186143806257,0.0905900266607811,-0.239563430846692
poh.eth,8.172729104865471,0.3678510641653975,0.3109822227893362,0.319010118709728,0.3710302075347221,1.4296249216448025,0.6739130434782609,-0.3642391270015,0.7409833689961094,-0.178806818085454,0.1988687794901247,-0.434936240401946
poktdao.eth,4.624972813284271,0.5110153256704981,0.3069555532233395,0.024404227459783,1.0,1.0306920589620914,0.7128712871287128,0.2411425935099951,-0.0265591095690913,-0.192577534978435,0.1152217823939307,0.1452218727280099
polygondaoo.eth,6.7650389767805414,0.095964527700279,0.2757416574636019,0.0,1.0,3.999510459551262,0.7933025404157044,0.3360884190951397,-0.398831024592417,0.1251020502321132,-0.548757740069927,0.2548939752686995
polyhedragovernance.eth,7.046647277848756,0.5676218751461412,0.2994968040645883,0.8240625359389147,0.356948564572547,1.1549652252192415,0.6646341463414634,-0.3359838918516,-0.368610262756533,-0.203773738135553,-0.477515693935189,0.4047795252238543
polymon.eth,6.794586580876499,0.7343635802066267,0.2063422757305709,0.733914558291604,0.1852252407647396,0.7397948693517303,0.4484304932735426,-0.460884477283307,0.2425247141392616,0.5625440014704052,0.2119503377473918,-0.62443052434528
pool.berkut.eth,7.550661243105336,0.2012046590918006,0.3496617268240696,0.6176063988141458,0.3036397296575264,3.352924325148821,0.9226722777485534,-0.381078644047372,0.7698444679468031,-0.160347797500947,0.7618730645799108,-0.473664762767691
poolpool.pooltogether.eth,6.495265555937008,0.3643957841628516,0.3053555095175766,0.8276763244727932,0.453808131591267,1.1929583032041062,0.6036308623298033,0.5011904509568397,-0.365452761035504,-0.170900848061589,-0.441229117502897,0.3873788451772579
pooltogether.eth,7.236339342754344,0.3933208739243297,0.3322776944227243,0.8707984940345957,0.3823957237264523,0.6245845091226486,0.435878962536023,0.3119363444368032,-0.238866637489519,0.0404441561535886,-0.417598596868966,0.1593429235770968
posttechdao.eth,6.5722825426940075,0.832286071447845,0.1135323222647051,0.9314086936508122,0.5584831546537703,6.111467339502679,0.9117647058823528,-0.760181814860213,0.6012589646024865,0.4133462546584209,1.5132290841447968,-0.223316372472785
pozoaxel.eth,6.198478716492308,0.2457467692721074,0.354023053855068,0.5545443582906019,0.56459944848019,2.231438440790824,0.2953156822810591,-0.432623280615002,0.7795736331200742,-0.115836303125076,-0.351191528539608,-0.541446811686864
ppyaa.eth,6.3473892096560105,0.1297237833107002,0.2929588535750039,0.101978345887603,0.3896314965264834,3.1032879279012793,0.9614035087719298,-0.50181411982452,0.9000139196337222,-0.0838004288748158,1.6212908669374937,-0.77312989850782
promdao.eth,4.356708826689592,0.4906643036962008,0.32899771738487,0.5802308913046209,0.3453610978535184,2.0144783019119687,0.987012987012987,0.1102113226838295,0.1587331579996797,-0.203773738135553,0.6742555000790065,0.0538616731827595
pstakefinance.eth,6.92461239604856,0.7306114006594021,0.2053549890560022,0.8983559576655987,0.747639436869132,0.5276713513756337,0.483267716535433,0.421347535298048,-0.335330543932011,-0.0112410487058646,-0.510572878775616,0.288849048986219
pushdao.eth,5.58724865840025,0.4034768437095043,0.259932699777653,0.7444800574493496,0.4838956167164322,1.356080582523394,0.6729323308270677,-0.664751915497818,0.0653486546827132,1.0890788413470167,0.8767312719503494,-0.60385653587076
pyme.eth,8.140315540159985,0.4946407520829751,0.2778484920208368,0.7699108838000484,0.4322891619299729,1.2351878236738605,0.668708078156897,-0.105376048144569,-0.374066185196337,-0.0881900315229624,-0.453515608300181,0.3592931884441839
qhsky.eth,6.313548046277095,0.1213278157003685,0.3218721177231392,0.1466794511857042,0.8241521200184463,2.228608886166469,0.2359346642468239,-0.407167568926886,0.4017107843162072,0.7108306886167985,-0.4243300615235,-0.100874668886769
qidao.eth,8.742414582525413,0.2436452733127429,0.3454739450591402,0.9345982972473366,0.6495587304564612,1.7136915385248332,0.7302778664963271,-0.706982474775153,-0.15562582358601,0.0465531768760372,0.0961553839728685,0.0934231080936095
qqgame.eth,6.666956792429207,0.2576845991135197,0.3618332571635737,0.3047906986072441,0.7304241168005235,1.9295013943889212,0.8165605095541402,0.2685469834816784,-0.0545430179890075,-0.188672835254532,-0.111857230777492,0.4519734947353954
quickvote.eth,8.288785810426928,0.3807656384420382,0.3682039457726592,0.892100684756712,0.4348822684435827,0.8049521598390832,0.4856711915535445,0.2438565949299582,-0.0700972645745995,-0.0900034775605584,-0.368376073136418,0.1781797732875616
radiantcapital.eth,9.769041455983205,0.5236911728824496,0.2328687145343099,0.9719336762048428,0.7569150624465383,0.857350545862005,0.7413487387748098,-0.0135148856710426,-0.0440756935332959,0.4594797622207158,0.235108079707405,-0.11114200001076
rallygov.eth,7.40184157874383,0.4979326713832442,0.2763939645704387,0.5804381367961107,0.3364347752820509,2.9227970163695107,0.1141636141636141,0.5810168161146468,-0.479386884026419,-0.199265586919993,-0.612195163169888,0.4848125486405288
rareships.eth,6.324358962381311,0.1522191246067871,0.3615667577531399,0.6068249178929138,0.2057231658288374,0.821192731149769,0.5206463195691203,-1.07054113748683,-0.272155075719906,0.1617441792144393,-0.327586461087294,0.2866592264726493
rarible.eth,7.686162303492906,0.2589792331510711,0.3529730787431619,0.870859567434686,0.5729726199194973,1.790649221528798,0.4368396876435461,-0.490966797110019,-0.0081141644318401,0.8307257656020881,-0.292725976860406,-0.414492719296144
rbn.eth,7.4067107301776405,0.4209535821356482,0.3139283194985347,0.7509730772840748,0.2793082058207765,0.5083686200729385,0.5692588092345079,0.0624882757686877,-0.0881060792366409,0.2003674574589198,-0.0998284658210935,0.0560569595345048
rdatadao.eth,7.427144133408616,0.5007447038945053,0.3335459633593681,0.7384145873834189,0.2339209794100763,0.9916401691159419,0.156547619047619,0.1002527397854376,-0.399029003120823,-0.201046751993018,-0.615397132379734,0.4146868883627806
revolutiondao-rld.eth,5.846438775057725,0.334819183910269,0.3802716208616769,0.5015865353024869,0.1112137614719878,2.447843232411113,0.8202898550724638,-0.364501891847973,0.7767274057523105,-0.203773738135553,0.6608894343040265,-0.234321602293794
revotu.eth,6.720220155135295,0.2610531355218233,0.3381665065423971,0.776246044978261,0.5081676014323898,4.238925791033209,0.5603864734299517,-0.0224101821752058,0.203878720859107,-0.0709813694555677,-0.401898276131425,-0.15390588724456
rfrmdao.eth,3.6109179126442243,0.6000677544935183,0.3961229736110456,0.6479031253566404,0.3525768498874034,0.6048758815188054,0.8055555555555556,0.5724812810020441,-0.443062128932166,-0.203773738135553,-0.607115061071742,0.475354978021181
richdaomoney.eth,6.142037405587356,0.6119724715929722,0.3739662489714083,0.6208693870738453,0.1857115380971737,0.7741883905630712,0.7327586206896551,-0.361564594080332,0.4687925711598735,0.4440970472276679,0.4769445776380138,-0.416429946958741
richroad.eth,2.4849066497880004,0.58,0.2338672220534985,0.0,1.0,2.02537432040956,0.6363636363636364,-0.118737124534049,0.4567843162175796,-0.203773738135553,-0.233809220040063,0.4152005069200827
richroad.levdeviatkin.eth,3.7612001156935624,0.2535885167464115,0.2786873128372994,0.0,1.0,1.7355649108844131,0.238095238095238,0.2012185291189721,0.0402575639793525,-0.203773738135553,-0.60873045747446,0.5590180930008694
rocketpool-dao.eth,6.76849321164863,0.5042026815553726,0.2488455392289876,0.602629600056912,0.1752194250611171,0.8804716340692019,0.8446490218642118,-0.0896364843102097,-0.189003939581112,0.1026489281995765,0.0808624540797539,0.2231028536127392
romedaofi.eth,7.610357618312838,0.3470430072921838,0.330272727720186,0.8174674607678392,0.3438162569898735,1.4622802680978126,0.4836471754212091,0.0991059787154971,0.1513892259500568,-0.156621241518781,-0.24379483147839,0.0832799037452746
romerocpa.eth,8.001355025826703,0.2146287920498362,0.3773129967408289,0.5620490177632191,0.5259120483753025,1.9731845669749726,0.80328418230563,-0.786327054087353,1.294870294185046,-0.146960308340264,0.5679857258516723,-1.18449867686791
rss3.eth,7.745435610274381,0.2135727834153681,0.4266182200751349,0.3142212954736836,0.5894735390502708,0.23379774344018567,0.3779220779220779,-1.62662686117966,2.0861708379735022,0.4900376452804283,-0.0660290387947425,-0.893895119347693
rugcommunity.eth,6.8501261661455,0.7039098485671491,0.2349534494221646,0.7716277444963814,0.4303058610915247,0.9631248548578161,0.7242841993637328,-1.36703109562936,-0.412753979735103,-0.203773738135553,-0.618903244544036,0.4466248539436234
rusha.eth,4.927253685157205,0.2835848508074108,0.3576255525796828,0.0,1.0,2.582771611369041,0.8613138686131386,-0.511850697924902,0.6645674982725929,0.2924193848627161,1.3369654031495226,-0.456928211814557
safe.eth,8.153925132007862,0.4059023609010118,0.2453108388184711,0.951500990812664,0.5305856412923279,0.9582549309731871,0.7603567318757192,-0.154005426888376,-0.320391985980067,1.4169968448218766,0.5439529898211333,0.1054117556409623
safedoor.eth,7.890956716138919,0.2064180411247255,0.2724415076396377,0.7172020479240926,0.3819602541063092,2.630781420311399,0.3465568862275449,0.2265982166200946,-0.104662487596701,-0.0156336758919144,-0.439816639497889,0.1221639526074726
sandboxdao.eth,8.034631032923107,0.6442439280768033,0.2497513756516914,0.9044634605041492,0.4025941184922283,1.0581475007956964,0.7445705024311183,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694
saynotorug.eth,6.858565034791365,0.3767736623176515,0.3313267493534081,0.7685743730402904,0.4044956275829899,1.0147936167850382,0.576235541535226,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694
sdao.eth,7.089243155027514,0.442643546885771,0.3312698302914914,0.7343462140250306,0.2125521482289054,0.28150540056005174,0.3881469115191986,-0.729349805630302,0.1458007283030355,0.0346142667404698,-0.33991994252589,-0.55257556128098
seamlessprotocol.eth,5.932245187448011,0.4537081742596691,0.358909438048454,0.8938900972744571,0.4072580515727728,0.6853448002757605,0.6223404255319149,0.5187302210589797,-0.429837265763326,-0.0810330561714559,-0.494572739798017,0.4090237207324912
serta.eth,6.3561076606958915,0.6268535445866342,0.2734734991803269,0.0,1.0,1.6573292001385154,0.871304347826087,-0.557002754703346,0.903677901232187,-0.077858979407461,0.9812269325947014,-0.471402748012746
shapeshiftdao.eth,7.706612913964197,0.3693238529878184,0.3153117511993774,0.9087432601005409,0.3959835869882096,1.6909060552740633,0.6827182718271827,0.3452704167078569,-0.191984344677604,-0.119710943833833,-0.224138587767758,0.198946592148741
sharkdao.eth,6.519147287940395,0.4193822224417241,0.334375090824288,0.5089636815066058,0.6530577863822663,2.800239010283264,0.7695716395864106,0.0211964769855561,-0.0556619013540179,0.2113170211538768,0.2236812014314586,-0.125492923366226
shellprotocol.eth,10.183276052556291,0.1256357537334632,0.3400301112232308,0.8244968853474665,0.6432575953418097,0.6757554378480761,0.6539915331115815,0.0575398561492467,-0.0923043489953617,-0.119578844545202,-0.224393749902533,-0.132270345354437
shiba-swap.eth,8.280711075662847,0.1647151378699143,0.391198644308752,0.4689488107620958,0.8335433503882386,0.4622936631246973,0.2889001520527116,-1.52200220940382,-0.360465680827782,-0.194485675855858,-0.648849521300085,0.4235191026406007
shrimpfund.eth,5.996452088619021,0.4406421414466467,0.3745930722629103,0.0,1.0,5.206750173022546,0.9975062344139652,-1.1150886975624,1.7538612081640053,-0.203773738135553,0.9584910212749717,-0.687226397160888
shutterdao0x36.eth,5.14166355650266,0.7173051902190768,0.1822491633244342,0.7377709862763862,0.3076582154310661,1.2329079151853881,0.8235294117647058,-0.0744825558175231,-0.115696247072621,0.2773066907382506,0.4383832130097595,-0.226336649151468
sidusheroesdao.eth,6.184148890937483,0.63624962892256,0.2730220018946027,0.7279121183881803,0.2622885602221635,0.5738432320628551,0.4504132231404958,0.5128684627101039,-0.365456581690182,-0.203773738135553,-0.567145746479108,0.4017900438223939
silofinance.eth,6.144185634125646,0.400800540932084,0.2702219287814629,0.8082183731708741,0.5893789193259601,0.7831436343930284,0.4279569892473118,-0.499290421902163,0.2092711457582548,0.2317252662436003,-0.204638823594171,0.0374237917286873
sismo.eth,9.374073563958785,0.4368636998645263,0.4228193800168573,0.4768919482058917,0.8782578560275468,0.5790338737925244,0.5359144167091187,0.5083355241996937,-0.386782844797136,-0.185660511789583,-0.581739108738656,0.4030589627654146
skgame.eth,6.230481447578482,0.1782476412300968,0.3321384616029866,0.1480589767526813,0.7742267538661346,2.5371923409383195,0.5128205128205128,-0.315993370020958,0.6926881689431946,-0.158592902637925,-0.147199522918881,-0.210371391772609
skvlldao.eth,6.246106765481563,0.5631732608476796,0.3262389055975674,0.5847261775462654,0.3268643682697453,0.412820162481483,0.3766990291262136,-0.746112371343199,0.0582993229846506,2.343898503951675,0.007496645815756,-0.11590304703777
snapshot.dcl.eth,9.0642735958414,0.3038385164653117,0.3392434662425601,0.8557575806090462,0.4715051265424378,3.905693352978874,0.7315972222222222,-0.0815040472266398,0.1667421912520189,0.1942815902854652,0.424206367790886,-0.306894416106688
sniperalex.eth,6.300785794663244,0.2540109449693781,0.3650479249378686,0.4234614516732851,0.5612355172369944,2.3808772062689934,0.4889705882352941,-0.348735196595152,0.6739695699418689,-0.0722367594956096,-0.0139814224070878,-0.626875520319121
snxgov.eth,6.218600119691729,0.8020374449339207,0.2097833994178363,0.0136978439316891,0.999621008176267,2.878284209514783,0.1776447105788423,0.4621777207459993,-0.299505728970211,-0.203687875368703,-0.529690356665837,0.3085925916559902
spartacusdao.eth,8.03073492409854,0.3990686329296777,0.3544408453259574,0.8273566440052875,0.3611278843668534,0.6305593358107437,0.4246664497233973,0.1864764559661473,-0.0261569272298941,-0.0186211431677668,-0.348816172438982,0.3409466373967067
speraxdao.eth,9.977295479680848,0.4581181900117912,0.3215955241825113,0.9666019469229884,0.8191723471054322,1.0098841730594255,0.9347452510333936,0.187579819114642,0.057978139382394,-0.203698776468173,0.0561757925754408,0.0003690349292745
spiritswap.eth,6.959398512133975,0.362203945968732,0.4045232498556293,0.8530184920522674,0.7669923059195646,0.7175900325029709,0.4496197718631178,0.2118287573119222,-0.0380455621255956,-0.0931068128499606,-0.506079228280889,0.3841819052025319
spookyswap.eth,8.751474487140904,0.3445558693006707,0.3010175363847964,0.9179262810295687,0.5257577102175792,1.1006365808573404,0.5646463047950625,0.3322784687413146,-0.169922033627699,-0.186704239170565,-0.402565666600857,0.1825116349636872
staderdao.eth,5.337538079701318,0.5494324656497465,0.205711676446092,0.7082163609354626,0.3688363779599801,0.5783412570589209,0.5797101449275363,0.5568379270594932,-0.422697196050342,-0.203773738135553,-0.524810360969465,0.4560503664224421
stakedao.eth,6.761572768804055,0.3249571236134488,0.353755081282993,0.821256937019144,0.5857496513658345,1.122448736822621,0.5561993047508691,-0.200815830311276,-0.139712077610132,0.3262643319665214,-0.122214054959879,-0.181274493280644
stakewise.eth,6.156978985585555,0.5487436789966615,0.2937025606511196,0.7089006140281474,0.5605313495599163,1.2355271057562358,0.554140127388535,0.3643889776484477,-0.229840162302958,-0.183155947365607,-0.448268979074808,0.2921518506790741
starknet.eth,7.554334823725748,0.3662684120764983,0.3561204681411939,0.8573145713942018,0.7797826090555473,0.41109892582642044,0.8328092243186582,-2.11321977860027,-0.0332072514812374,0.5826213960369299,0.0952911791354832,-0.481577099669402
stp.eth,6.687108607866515,0.4089753036746468,0.2926360266037816,0.9546878146265484,0.9314028096169632,0.6190392084062235,0.9563046192259675,0.5912187345492884,-0.47535689862082,-0.186683263184832,-0.579876720787263,0.4984778495235037
strayshot.eth,5.908082938168931,0.4796125605374161,0.2992883889492106,0.0,1.0,1.6022694229554877,0.5258855585831063,-0.193369763476791,-0.121044349045352,0.2317726738626322,-0.146279832187554,0.1419091691271419
streamr.eth,7.661527081358517,0.357083367340694,0.299787575414902,0.5967939369508056,0.3455082897199037,0.39794627569413704,0.8724105461393596,0.2815317668034988,-0.153185673359178,-0.0137096669859904,-0.259379072764046,0.1174301112584877
superfluid.eth,8.264620829411216,0.5024782470305803,0.3349879105062726,0.8179452121477881,0.7697367079762112,0.7838109916541252,0.5271697141385526,-0.979118446030944,-0.466484797242496,-0.172698792634991,-0.580881766990955,0.441317018849981
superraredao.eth,6.52649485957079,0.4875922454381909,0.2136077264743578,0.7277546606025578,0.2843611274530406,0.5105564085267822,0.3739002932551319,0.5411164806841697,-0.411901016026449,-0.182858145855724,-0.566605826132359,0.4444536771473021
supported.eth,7.85979918056211,0.3229654562081501,0.3839467158159903,0.6954873790478537,0.3494815977546861,1.9459101490553132,0.6749034749034749,0.0966303811923085,0.0467715139860132,0.0766208680010118,0.0407874465766346,0.0479333221050439
sushigov.eth,9.275753510524416,0.2356603822438867,0.3577650862098909,0.8532844925775962,0.6683823361892172,1.4529652566985385,0.5185011709601873,-0.186278012308932,-0.158290828516042,0.5195672202435906,-0.132428901434724,-0.225275412176006
svs.eth,7.698029170272805,0.403888290110397,0.2927687838520731,0.5100629190640484,0.1717254754370425,1.6799569664929495,0.4684521107580572,-0.722462330915029,-0.0664995396357956,0.1821011446062992,-0.0393527410867029,-1.05807562486971
